slice_id,capability,current_path,target_path,status,delete_in_pr,notes
RW-019,architecture-ledger-rw019,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-019 lifecycle and permanent denylist
RW-019,architecture-map-rw019,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-019 path mappings for guard enforcement
RW-020,swift-runtime-client-ffi-contract-invariants-rw020,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Add FFI-boundary invariants for snapshot read gating, shell timestamp validation, routing fallback scope, reason normalization, and normalized unavailable workspace identity
RW-020,rust-core-ffi-contract-invariants-rw020,,core/capacitor-core/tests/ffi_contract.rs,done,false,Add canonical CoreRuntime FFI constructor and command validation contract tests
RW-020,architecture-test-audit-rw020,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after FFI invariant coverage
RW-020,architecture-ledger-rw020,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-020 lifecycle and contract scope
RW-020,architecture-map-rw020,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-020 path mappings for guard enforcement
RW-021,swift-terminal-launcher-overlap-contract-rw021,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Collapse duplicate overlap/supersession tests into table-driven contract coverage with shared stale-marker helper
RW-021,architecture-test-audit-rw021,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after overlap contract consolidation
RW-021,architecture-ledger-rw021,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-021 lifecycle and risk notes
RW-021,architecture-map-rw021,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-021 path mappings for guard enforcement
RW-022,swift-terminal-launcher-snapshot-fallback-contract-rw022,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Collapse snapshot-unavailable fallback permutations into table-driven contract coverage
RW-022,architecture-test-audit-rw022,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after snapshot fallback consolidation
RW-022,architecture-ledger-rw022,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-022 lifecycle and risk notes
RW-022,architecture-map-rw022,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-022 path mappings for guard enforcement
RW-023,rust-ffi-command-envelope-contracts-rw023,core/capacitor-core/tests/ffi_contract.rs,core/capacitor-core/tests/ffi_contract.rs,done,false,Add canonical mutate_project/mutate_idea/mutate_worktree FFI envelope contract tests
RW-023,architecture-test-audit-rw023,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after Rust command envelope contract expansion
RW-023,architecture-ledger-rw023,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-023 lifecycle and risk notes
RW-023,architecture-map-rw023,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-023 path mappings for guard enforcement
RW-024,swift-terminal-launcher-no-trusted-evidence-matrix-rw024,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Replace separate no-trusted-evidence launch/recovery tests with one scenario matrix preserving marker and latency assertions
RW-024,architecture-test-audit-rw024,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and next slices after no-trusted-evidence consolidation
RW-024,architecture-ledger-rw024,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-024 lifecycle and risk notes
RW-024,architecture-map-rw024,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-024 path mappings for guard enforcement
RW-025,swift-terminal-launcher-primary-failure-stale-matrix-rw025,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Replace stale-primary and primary-failure fallback one-off tests with one scenario matrix preserving single-fallback and stale-suppression contracts
RW-025,architecture-test-audit-rw025,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after primary-failure/stale-suppression matrix consolidation
RW-025,architecture-ledger-rw025,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-025 lifecycle and risk notes
RW-025,architecture-map-rw025,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-025 path mappings for guard enforcement
RW-026,swift-terminal-script-invariant-matrix-rw026,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Collapse one-off launch script shape checks into one invariant matrix test spanning supported terminals and no Terminal/tmux fallback guarantees
RW-026,architecture-test-audit-rw026,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after terminal script invariant consolidation
RW-026,architecture-ledger-rw026,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-026 lifecycle and risk notes
RW-026,architecture-map-rw026,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-026 path mappings for guard enforcement
RW-027,rust-ffi-validation-case-tables-rw027,core/capacitor-core/tests/ffi_contract.rs,core/capacitor-core/tests/ffi_contract.rs,done,false,Consolidate duplicate required-field validation permutations into shared fixture builders and case tables while preserving diagnostics assertions
RW-027,architecture-test-audit-rw027,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after Rust FFI validation table consolidation
RW-027,architecture-ledger-rw027,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-027 lifecycle and risk notes
RW-027,architecture-map-rw027,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-027 path mappings for guard enforcement
RW-028,swift-activation-fallback-scenario-tables-rw028,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace duplicate one-off activation fallback tests with scenario tables while preserving ensure-session recovery and no-new-window contracts
RW-028,architecture-test-audit-rw028,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after activation fallback test consolidation
RW-028,architecture-ledger-rw028,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-028 lifecycle and risk notes
RW-028,architecture-map-rw028,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-028 path mappings for guard enforcement
RW-029,rust-replay-fixture-loading-cleanup-rw029,core/capacitor-core/tests/replay_diff.rs,core/capacitor-core/tests/replay_diff.rs,done,false,Centralize replay fixture decoding and remove dead mutation-outcome type anchor from replay_diff tests
RW-029,architecture-test-audit-rw029,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after replay fixture-loading cleanup
RW-029,architecture-ledger-rw029,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-029 lifecycle and risk notes
RW-029,architecture-map-rw029,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-029 path mappings for guard enforcement
RW-030,swift-no-client-ghostty-fallback-matrix-rw030,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Collapse overlapping no-client Ghostty fallback permutations into one scenario matrix with explicit switch/fallback contracts
RW-030,architecture-test-audit-rw030,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after no-client fallback matrix consolidation
RW-030,architecture-ledger-rw030,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-030 lifecycle and risk notes
RW-030,architecture-map-rw030,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-030 path mappings for guard enforcement
RW-031,swift-terminal-action-assertion-helpers-rw031,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Reduce repeated action-shape assertions by introducing focused ensure/launch helper assertions in TerminalLauncher scenario suites
RW-031,architecture-test-audit-rw031,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher assertion scaffolding cleanup
RW-031,architecture-ledger-rw031,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-031 lifecycle and risk notes
RW-031,architecture-map-rw031,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-031 path mappings for guard enforcement
RW-032,swift-activation-executor-dependency-route-matrix-rw032,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace repetitive dependency-backed execute route tests with one scenario matrix while preserving action-specific field assertions
RW-032,architecture-test-audit-rw032,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after activation executor route matrix consolidation
RW-032,architecture-ledger-rw032,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-032 lifecycle and risk notes
RW-032,architecture-map-rw032,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-032 path mappings for guard enforcement
RW-033,swift-terminal-launcher-tmux-script-predicate-helpers-rw033,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Replace repeated tmux script-shape contains assertions with focused helper predicates
RW-033,architecture-test-audit-rw033,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher tmux predicate helper cleanup
RW-033,architecture-ledger-rw033,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-033 lifecycle and risk notes
RW-033,architecture-map-rw033,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-033 path mappings for guard enforcement
RW-034,swift-runtime-client-snapshot-and-routing-helpers-rw034,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Collapse duplicated snapshot-backed RuntimeClient setup and routing assertions into canonical helper contracts
RW-034,rust-replay-diff-state-map-helper-rw034,core/capacitor-core/tests/replay_diff.rs,core/capacitor-core/tests/replay_diff.rs,done,false,Replace duplicated replay expected map construction with shared state-map helper
RW-034,architecture-test-audit-rw034,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after runtime/replay helper consolidation
RW-034,architecture-ledger-rw034,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-034 lifecycle and risk notes
RW-034,architecture-map-rw034,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-034 path mappings for guard enforcement
RW-035,swift-terminal-launcher-activation-result-helper-rw035,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Replace repeated activation result tuple assertions with one labeled helper contract
RW-035,architecture-test-audit-rw035,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after activation result helper consolidation
RW-035,architecture-ledger-rw035,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-035 lifecycle and risk notes
RW-035,architecture-map-rw035,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-035 path mappings for guard enforcement
RW-036,swift-runtime-client-routing-scenario-matrices-rw036,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Collapse one-off routing reason and diagnostics scope tests into explicit scenario matrices with labeled assertions
RW-036,architecture-test-audit-rw036,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after runtime routing matrix consolidation
RW-036,architecture-ledger-rw036,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-036 lifecycle and risk notes
RW-036,architecture-map-rw036,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-036 path mappings for guard enforcement
RW-037,swift-activation-executor-route-fallback-matrices-rw037,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Collapse duplicate activate-app and ensure-fallback one-off tests into scenario matrices with explicit branch assertions
RW-037,architecture-test-audit-rw037,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after activation executor matrix consolidation
RW-037,architecture-ledger-rw037,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-037 lifecycle and risk notes
RW-037,architecture-map-rw037,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-037 path mappings for guard enforcement
RW-038,swift-terminal-launcher-arbitration-and-debounce-matrices-rw038,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Collapse overlap/sequential/debounce one-off tests into scenario matrices while preserving stale-marker and fallback contracts
RW-038,architecture-test-audit-rw038,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics and conclusions after terminal launcher arbitration/debounce matrix consolidation
RW-038,architecture-ledger-rw038,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-038 lifecycle and risk notes
RW-038,architecture-map-rw038,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-038 path mappings for guard enforcement
RW-039,rust-ffi-contract-assertion-helpers-rw039,core/capacitor-core/tests/ffi_contract.rs,core/capacitor-core/tests/ffi_contract.rs,done,false,Extract shared snapshot/last-error/mutate-project helpers to reduce repeated FFI diagnostics assertion scaffolding
RW-039,architecture-test-audit-rw039,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after Rust FFI assertion helper consolidation
RW-039,architecture-ledger-rw039,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-039 lifecycle and risk notes
RW-039,architecture-map-rw039,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-039 path mappings for guard enforcement
RW-040,swift-terminal-launcher-log-harness-rw040,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Introduce shared withLogCollector harness and remove repeated DebugLog observer setup/teardown in scenario suites
RW-040,architecture-test-audit-rw040,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after terminal launcher log harness consolidation
RW-040,architecture-ledger-rw040,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-040 lifecycle and risk notes
RW-040,architecture-map-rw040,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-040 path mappings for guard enforcement
RW-041,rust-shared-hook-event-fixture-rw041,,core/capacitor-core/tests/common.rs,done,false,Add shared Rust integration-test fixture helper for hook event command construction
RW-041,rust-ffi-contract-fixture-cutover-rw041,core/capacitor-core/tests/ffi_contract.rs,core/capacitor-core/tests/ffi_contract.rs,done,false,Rewire ffi_contract tests to use shared hook event fixture helper
RW-041,rust-replay-diff-fixture-cutover-rw041,core/capacitor-core/tests/replay_diff.rs,core/capacitor-core/tests/replay_diff.rs,done,false,Rewire replay_diff hook event deserialization test to use shared fixture helper
RW-041,architecture-test-audit-rw041,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after shared Rust fixture consolidation
RW-041,architecture-ledger-rw041,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-041 lifecycle and risk notes
RW-041,architecture-map-rw041,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-041 path mappings for guard enforcement
RW-042,swift-runtime-client-failure-and-unavailable-matrices-rw042,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Collapse one-off runtime snapshot failure and unavailable routing fallback tests into explicit scenario matrices
RW-042,architecture-test-audit-rw042,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions and counts after runtime client matrix consolidation
RW-042,architecture-ledger-rw042,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-042 lifecycle and risk notes
RW-042,architecture-map-rw042,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-042 path mappings for guard enforcement
RW-043,swift-terminal-launcher-expected-action-helper-rw043,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Centralize expected-action matching and assertion wiring for TerminalLauncher scenario matrices
RW-043,architecture-test-audit-rw043,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher action helper consolidation
RW-043,architecture-ledger-rw043,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-043 lifecycle and risk notes
RW-043,architecture-map-rw043,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-043 path mappings for guard enforcement
RW-044,swift-activation-executor-fallback-assertion-helpers-rw044,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Centralize ensure-fallback and no-window assertions across activation executor scenario suites
RW-044,architecture-test-audit-rw044,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after activation executor helper consolidation
RW-044,architecture-ledger-rw044,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-044 lifecycle and risk notes
RW-044,architecture-map-rw044,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-044 path mappings for guard enforcement
RW-045,swift-terminal-launcher-async-completion-harness-rw045,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Centralize repeated waitUntil completion assertions via assertEventually helper
RW-045,architecture-test-audit-rw045,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher async assertion harness consolidation
RW-045,architecture-ledger-rw045,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-045 lifecycle and risk notes
RW-045,architecture-map-rw045,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-045 path mappings for guard enforcement
RW-046,swift-activation-executor-fixture-builder-rw046,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Introduce canonical fixture builder and remove repeated stub/executor setup in host-switch scenario tests
RW-046,architecture-test-audit-rw046,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after ActivationActionExecutor fixture-builder consolidation
RW-046,architecture-ledger-rw046,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-046 lifecycle and risk notes
RW-046,architecture-map-rw046,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-046 path mappings for guard enforcement
RW-047,swift-runtime-client-named-snapshot-fixtures-rw047,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Replace ad-hoc core snapshot parameter overrides with explicit named snapshot fixture builders
RW-047,architecture-test-audit-rw047,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after RuntimeClient named snapshot fixture consolidation
RW-047,architecture-ledger-rw047,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-047 lifecycle and risk notes
RW-047,architecture-map-rw047,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-047 path mappings for guard enforcement
RW-048,swift-activation-executor-expected-route-helper-rw048,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Add canonical expected dependency-route assertion helper and remove repeated per-field route assertions
RW-048,architecture-test-audit-rw048,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after activation executor expected-route helper consolidation
RW-048,architecture-ledger-rw048,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-048 lifecycle and risk notes
RW-048,architecture-map-rw048,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-048 path mappings for guard enforcement
RW-049,swift-terminal-launcher-script-snippet-helpers-rw049,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Add compact required/forbidden script-snippet helpers and remove repeated snippet assertion scaffolding
RW-049,architecture-test-audit-rw049,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher script helper consolidation
RW-049,architecture-ledger-rw049,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-049 lifecycle and risk notes
RW-049,architecture-map-rw049,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-049 path mappings for guard enforcement
RW-050,swift-activation-executor-result-route-outcome-helper-rw050,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Add activate-app result-route outcome helper and remove repeated success/dependency-route/Ghostty-route assertions
RW-050,architecture-test-audit-rw050,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after activation executor outcome helper consolidation
RW-050,architecture-ledger-rw050,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-050 lifecycle and risk notes
RW-050,architecture-map-rw050,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-050 path mappings for guard enforcement
RW-051,gitignore-tldr-cache-rw051,.gitignore,.gitignore,done,false,Ignore local .tldr cache artifacts to prevent vestigial generated files from re-entering the repo
RW-051,architecture-ledger-rw051,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-051 lifecycle and risk notes
RW-051,architecture-map-rw051,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-051 path mappings for guard enforcement
RW-052,swift-activation-context-label-helper-rw052,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace repeated inline scenario context string interpolation with local context helper in activation executor scenario suites
RW-052,swift-runtime-context-label-helper-rw052,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Replace repeated inline scenario context string interpolation with local context helper in runtime client scenario suites
RW-052,swift-terminal-context-label-helper-rw052,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Replace repeated inline case/scenario context string interpolation with local context helper in terminal launcher scenario suites
RW-052,architecture-test-audit-rw052,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after context-label helper consolidation
RW-052,architecture-ledger-rw052,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-052 lifecycle and risk notes
RW-052,architecture-map-rw052,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-052 path mappings for guard enforcement
RW-053,swift-runtime-route-scenario-structs-rw053,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Replace tuple-based runtime routing scenarios with named scenario/expectation structs to make route contracts explicit
RW-053,architecture-test-audit-rw053,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after RuntimeClient scenario-struct consolidation
RW-053,architecture-ledger-rw053,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-053 lifecycle and risk notes
RW-053,architecture-map-rw053,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-053 path mappings for guard enforcement
RW-054,swift-terminal-fallback-expectation-records-rw054,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Refactor snapshot-failure and no-trusted-evidence scenario matrices to use shared expectation record structs instead of repeated scalar fields
RW-054,architecture-test-audit-rw054,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher expectation-record consolidation
RW-054,architecture-ledger-rw054,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-054 lifecycle and risk notes
RW-054,architecture-map-rw054,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-054 path mappings for guard enforcement
RW-055,swift-activation-host-switch-fallback-expectations-rw055,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Introduce compact host-switch fallback expectation records and shared assertion helper across activation fallback scenario suites
RW-055,architecture-test-audit-rw055,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after ActivationActionExecutor fallback expectation consolidation
RW-055,architecture-ledger-rw055,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-055 lifecycle and risk notes
RW-055,architecture-map-rw055,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-055 path mappings for guard enforcement
RW-056,rust-hook-settings-legacy-migration-rw056,core/capacitor-core/src/runtime_setup.rs,core/capacitor-core/src/runtime_setup.rs,done,false,Migrate legacy flat Claude hook entries to nested hooks-array format and add regression coverage
RW-056,architecture-ledger-rw056,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-056 lifecycle and risk notes
RW-056,architecture-map-rw056,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-056 path mappings for guard enforcement
RW-057,rust-hook-matcher-object-compat-rw057,core/capacitor-core/src/runtime_setup.rs,core/capacitor-core/src/runtime_setup.rs,done,false,Accept and preserve object-based matcher shapes while still registering Capacitor-managed hooks
RW-057,architecture-test-audit-rw057,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after hook matcher-object compatibility hardening
RW-057,architecture-ledger-rw057,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-057 lifecycle and risk notes
RW-057,architecture-map-rw057,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-057 path mappings for guard enforcement
RW-058,swift-runtime-attached-route-expectation-record-rw058,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Introduce shared attached-route expectation record in RuntimeClient scenario tests to reduce repeated route-target scalar wiring
RW-058,swift-activation-no-client-expectation-record-rw058,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Introduce shared no-client ghostty expectation record in ActivationActionExecutor fallback scenarios
RW-058,architecture-test-audit-rw058,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after shared route-target expectation record consolidation
RW-058,architecture-ledger-rw058,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-058 lifecycle and risk notes
RW-058,architecture-map-rw058,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-058 path mappings for guard enforcement
RW-059,rust-hook-uninstall-canonical-semantics-rw059,core/capacitor-core/src/runtime_setup.rs,core/capacitor-core/src/runtime_setup.rs,done,false,Add canonical Rust-owned managed-hook uninstall semantics and regression tests preserving user settings
